count,x,y,radius,density
849,308.99,236.14,96.71,3.69
891,309.04,235.41,98.57,3.94
840,310.83,234.39,93.21,2.78
889,309.13,233.75,96.47,3.47
845,308.75,234.42,92.79,2.77
913,307.5,230.57,96.3,3.25
863,306.69,232.04,93.36,2.95
917,305.5,236.42,97.45,4.4
888,305.09,236.5,94.27,3.64
931,305.59,238.35,99.51,4.68
880,305.68,241.39,96.28,4
941,308.39,241.12,98.69,4.67
927,308.05,239.26,95.04,4.05
948,306.54,242,97.62,5.25
865,307.25,245.37,92.02,4.91
896,309.78,244.99,95.32,6.05
835,309.54,242.82,90.86,5.1
859,305.16,243.89,99.54,6.54
819,304.66,243.95,93.76,5.82
891,305.37,240.72,99.26,6.17
858,308.2,234.53,94.83,4.36
917,309.47,233.68,99.78,4.81
869,313.77,231.83,94.14,3.07
863,315.33,235.68,100.46,4.33
834,315.6,236.05,95.65,3.96
886,314.83,237.61,99.38,4.9
827,314.96,236.72,95.21,3.97
859,312.98,237.42,97.24,4.46
864,314.11,235.93,93.79,3.58
1200,318,233.52,104.74,4.29
1156,316.23,231.41,102.53,3.86
1134,318.25,232.02,104,3.35
1150,317.39,231.39,104.86,3.13
1120,316.01,231.46,107.75,3.52
1021,316.33,233.81,100.49,2.82
1055,317.93,232.42,103.47,3.13
979,317.9,235.02,98.58,2.85
1049,317.19,238.19,103.24,4.37
919,315.03,238.83,95.13,3.28
955,314.03,242.19,97.85,4.57
900,314.28,242.32,93.66,4.35
976,313.11,242.79,98.44,5.94
903,313.26,238.32,92.36,4.2
976,312.56,237.51,94.74,4.31
951,313.16,237.26,92.24,3.77
971,311.03,240.32,96.6,4.72
897,307.05,241.3,91.1,4.14
921,306.87,238.98,95.97,4.77
870,311.34,243.35,91.53,4.3
963,309.72,239.12,97.27,4.85
871,310.46,239,94.19,4.23
893,308.15,242.01,96.29,5.86
844,307.33,241.92,93.45,4.76
922,305.3,241.19,96.11,5.06
867,302.1,240.15,89.98,4.67
892,300.68,243.98,93.96,5.34
835,300.77,245.57,90.48,4.43
885,303.29,247.09,95.93,4.98
832,305.62,247.62,90.83,4.43
891,306.93,247.64,96.56,5.18
864,306.92,249.44,91.31,4.76
887,305.2,247.89,96.84,5.81
840,308.76,248.63,92.74,4.77
877,308.33,248.66,96.32,5.25
838,307.86,247.9,94.89,4.66
866,310.09,248.18,97.07,4.91
853,311.48,243.91,93.42,3.95
912,309.03,243.13,99.55,5.57
881,307.87,239.04,94.87,4.29
916,308.98,242,100.34,6.21
853,311.66,245.94,96.12,5.4
929,310.18,245.92,100.06,6.43
857,309.89,247.2,97.95,6.25
923,310.38,246.89,101.08,6.5
869,311.5,244.31,97.67,5.07
941,310.4,239.64,102.97,5.16
911,313.18,241.94,96.77,4.32
971,312.98,239.95,99.66,4.35
881,314.01,239.53,92.3,3.32
946,312.17,239.19,97.19,4.27
904,314.65,236.5,93.13,3.54
934,311.98,236.31,97.7,4.08
882,312.16,239.33,94.77,4.22
935,310.25,238.19,98.3,4.93
869,311.23,234.18,94.35,3.38
934,314.99,234.44,100.97,4.02
869,317.76,230.99,98.6,2.86
892,315.23,235.26,100.42,3.85
866,315.34,236.52,96.73,3.37
915,312.55,240.96,102.53,5.61
869,309.63,245.35,95.3,5.03
933,309.87,241.83,98.36,4.96
877,309.57,245.21,94.13,4.19
925,309.03,246.9,96.29,4.99
843,309.36,247.66,90.4,3.32
928,311.1,243.98,96.24,4.63
862,312.55,244.01,91.78,3.68
890,311.23,245.74,96.8,4.92
839,311.65,242.97,95.22,4.27
913,312.07,239.22,98.23,4.36
872,312.76,236,92.71,3.16
908,310.63,237.44,97.02,3.89
886,314.77,231.17,94.09,2.92
966,313.02,232.69,98.11,3.72
912,311.3,234.68,94.24,3.79
921,310.2,236.67,97.97,3.87
858,304.22,240.09,95.44,4.28
907,303.37,238.25,100.82,5.27
823,305.73,237.04,94.45,3.92
903,305.51,239.24,99.33,4.88
840,304.93,238.97,95.46,4.45
890,301.53,240.84,102.75,6.32
822,301.55,238.58,96.5,5.33
901,301.28,235.84,100.08,5.18
836,304.93,235.19,93.71,3.7
883,306.24,236.76,99.44,4.36
851,307.03,240.41,95.15,4.13
922,307.86,240.25,101.47,4.8
867,310.83,242.53,96.52,4.49
959,308.4,240.64,101.29,5.22
883,306.4,237.96,94.22,4.19
925,306.53,235.4,97.9,4.15
853,307.72,234.33,92.93,3
872,309.33,229.87,97.18,3.15
817,310.93,232.66,91.52,2.52
880,310.94,230.94,95.63,2.93
804,310.93,231.02,89.49,2.19
857,307.7,233.59,92.81,3.5
829,308.67,234.95,89.23,3.03
893,308.37,233.05,95.26,4.08
840,306.11,235.09,92.4,3.92
902,308.44,233.79,97.39,4.21
868,306.83,234.63,91.47,3.29
907,306.68,237.82,95.52,4.79
877,302.48,238.26,90.53,3.93
899,302.48,241.48,93.71,5.25
828,304.52,240.17,89.49,3.79
896,303.83,241.97,93.27,5.15
791,302.41,242.14,92.62,4.75
872,303.95,243.89,98.55,6.09
832,305.91,243.33,94.13,4.91
914,303.84,242.34,99.26,5.75
862,308.21,236.36,93.57,3.68
916,307.3,236.19,96.39,4.34
846,311.66,233.78,92.42,2.89
882,308.75,238.26,95.34,4.09
805,309.56,240.72,90.94,3.6
830,312.4,236.43,93.4,2.98
834,312.38,232.92,96.15,2.91
1172,312.39,228.29,110.43,4.97
1143,312.97,225.68,108.64,4.3
1159,312.43,225.36,110.2,4.33
1182,312.05,225.43,108.45,4.36
1172,310.78,224.24,106.56,4.3
1023,309.34,226.42,100.04,3.33
1092,309.06,229.08,100.63,3.25
1028,307.79,224.52,95.91,2.09
1071,305.31,224.51,99.73,2.57
932,304.26,226.46,93.62,2.05
942,302.7,227.47,96.85,2.4
892,306.62,223.44,92.53,1.78
953,308.81,228.57,97.82,2.67
850,308.94,228.54,92.22,2.35
949,310.27,228.18,99.74,3.25
926,311.36,228.54,94.75,2.69
954,311.69,232.84,101.52,4.22
898,314.8,228.17,93.08,3.12
959,313.51,230.39,96.49,3.41
873,314.72,230.07,90.34,2.47
945,314.1,233.49,96.5,3.78
886,314.79,232.83,92.09,2.7
909,315.37,236.2,101.41,3.91
880,313.9,235.33,98.1,3.98
933,311.38,236.11,101.31,5.03
883,309.74,236.33,97.91,4.24
914,308.83,238.35,102.5,5.31
847,312.44,239.43,95.27,4.46
925,313.41,234.74,99.35,4.77
827,314.8,232.14,92.89,3.99
913,314.38,240.44,97.28,5.46
849,311.88,236.69,92.11,4.34
895,309.35,234.8,96.89,4.87
873,307.79,235.8,92.72,4.25
902,308.52,236.11,95.48,4.34
859,310.92,231.67,88.07,2.45
907,312.08,233.08,92.14,3.17
834,312.83,234.86,85.5,2.54
866,309.85,238.73,91.73,4.56
825,314.67,239.78,88.16,3.56
856,315.64,237.33,92.81,4.32
795,317.75,240.82,87.03,3.4
843,315.64,241.44,91.97,3.79
816,314.6,238.36,89.15,3.03
866,314.43,236.55,92.89,3.55
827,319.54,244.22,88.68,3.44
889,317.88,242.4,96.35,3.87
847,319.82,239.75,92.96,2.71
905,317.48,244.19,97.12,4.31
819,318.65,242.74,93.5,3.4
909,319.73,245.2,97.57,4.15
884,322.37,246.14,94.88,3.88
923,322.35,244.03,99.27,4.15
856,319.55,242.31,95.68,3.67
904,315.55,241.84,99.53,4.51
871,315.14,241.56,95.18,4.06
932,314.96,241.65,97.96,4.66
878,311.4,244.92,93.04,5.29
949,310.72,239.07,99.22,4.7
886,315.14,238.91,93.78,3.69
974,311.68,239.09,99.22,4.57
915,319.53,241.3,95.4,3.36
998,313.03,238.69,100.71,4.27
916,314.06,236.79,96.48,3.13
970,309.9,237.51,99.43,4.21
879,306.24,240.09,95.34,4.09
934,306.74,238.86,101.01,5.28
879,307.63,242.31,95.18,4.65
897,303.67,240.51,98.67,5.79
869,303.93,241.05,95.23,4.94
907,309.03,241.27,99.39,4.74
829,310.21,243.14,92.91,4
886,309.01,244.23,97.25,4.78
857,310.79,243.95,91.69,3.96
883,308.15,240.47,97.24,4.6
860,309.36,241.1,96.71,3.72
900,308.76,245.27,97.95,5.84
814,310.44,244.07,92.7,4.48
878,308.21,240.41,98.73,5.16
820,308.51,242.76,92.27,4.7
903,304.21,242.09,94.93,5.92
867,301.31,234.25,89.45,4.13
917,295.38,234.62,96.61,5.87
881,291.27,232.8,92.88,5.24
893,291.89,230.6,97.49,5.43
848,295.03,234.78,91.08,4.19
884,298.09,238.32,93.83,5.49
858,301.09,242.4,89.58,5.38
886,302.66,245.23,93.63,6.64
808,303.12,244.95,88.71,5.53
876,304.29,240.39,93.86,5.58
830,303.75,239.03,88.92,4.87
871,303.46,241.51,91.9,5.94
818,302.34,236.56,86.57,3.6
901,303.51,236.88,89.92,4.85
847,301.41,239.61,86.98,5.27
911,301.05,240.43,92.97,6.35
859,303.55,236.25,89.64,4.83
915,303.77,234.38,94.61,4.79
836,304.27,232.95,91.91,3.92
907,301.7,233.25,98.48,5.06
850,303.35,233.03,94.61,4.69
920,301.98,232.86,97.93,5.03
855,304.73,231.24,94.15,4.07
904,306.8,235.17,96.63,4.85
851,305.77,235.09,91.56,4.01
912,306.62,239.43,96.65,4.53
857,304.95,237.69,93.15,4
940,302.58,239.01,97.23,4.86
863,304.85,237.98,91.66,3.7
930,305.38,234.89,98.76,4.73
890,306.21,234.31,94.76,4.09
939,308.07,233.1,97.85,4.82
840,312.34,233.18,92.83,4.13
882,308.82,236.07,98.21,5.44
861,309.09,234.02,95.18,4.37
886,309.57,230.83,98.5,4.54
842,311.66,226.72,94.79,3.2
899,308.91,228.84,97.53,3.81
890,309.77,229.58,96.45,3.98
1257,313.28,224.53,115.76,5.7
1207,312.12,223.18,113.79,5.27
1243,310.16,227.2,114.75,5.92
1263,311.78,226.88,115.49,5.5
1275,312.38,230.47,115.49,5.46
1136,314.5,227.48,103.55,3.08
1141,310.06,230.91,108.34,4.44
1044,312.9,229.33,104.51,3.24
1068,311.74,231,105.91,4.03
944,312.34,224.79,101.13,3.18
938,308.21,226.92,103.4,4.41
917,308.84,228.09,100.06,4.27
956,309.28,230.91,101.09,5.08
863,312.05,229.8,94.52,3.84
911,314.08,228.63,99.15,3.92
887,313.28,235.31,95.49,4.05
946,314.01,231.39,98.34,4.22
871,312.29,231.41,92.86,3.23
942,312.23,232.42,98.81,3.69
887,313.4,231.94,93.99,2.99
972,310.39,230.7,99.01,4.01
899,309.58,229.35,95.5,3.21
970,306.95,230.13,99.22,3.93
926,307.33,231.2,94.96,3.37
1001,305.11,226.94,99.1,3.68
930,306.24,226.99,93.18,3.01
958,307.3,228,97.64,3.48
882,308.57,226.83,92.44,2.41
935,310.44,227.63,96.57,3.17
858,314.3,236.06,89.58,3.37
909,311.39,237.96,94.45,4.64
865,310.04,239.64,89.55,4.75
922,309.4,237.01,91.83,4.93
868,310.94,242.58,89.09,5.22
929,311.33,242.87,93.95,5.83
866,312.3,242.6,91.6,5.21
920,314.15,239.17,93.75,4.85
854,316.17,241.23,91.23,3.58
897,312.62,241.07,97.64,4.47
824,314.81,240.47,94.16,3.54
818,312.4,240.59,98.79,4.47
805,313.73,235.16,95.96,3.35
860,314.23,233.08,99.36,3.84
811,315.3,227.51,95.16,2.98
847,315.17,227.59,98.08,3.1
814,315.76,227.27,92.67,2.45
874,312.5,231.25,95.98,3.23
831,311.17,229.92,91.38,2.67
908,308.22,233.22,96.66,4
828,302.15,233,93.06,4.14
890,300.26,231.95,99.52,5.53
849,299.78,234.29,95.53,5.05
887,299.98,231.3,99.17,5.1
840,300.23,231.29,94.07,4
926,302.6,230.87,95.46,4.37
871,301.32,229.93,90.68,3.45
900,301.06,232.02,92.97,4.35
830,300.53,232.09,88.7,3.4
876,301.89,235.04,92.71,4.45
834,303.03,232.31,87.96,3.17
899,302.7,232.23,93.72,3.92
846,306.73,230.53,90.09,3.06
898,307.64,231.38,93.5,3.4
878,308.72,233.05,92.19,3.12
887,308.45,232.41,95.02,3.27
823,307.96,233.8,90.9,2.68
886,305.7,233.87,97.21,3.27
830,308.12,233.73,93.87,2.56
880,308.56,234.35,100.26,3.18
847,308.71,237.38,97.75,3.22
895,308.19,238.77,102.67,4.01
853,309.98,245.7,97.56,3.8
920,312.82,248.93,99.57,4.2
883,313.44,248.96,94.35,3.48
952,314,245.28,97.46,3.43
910,316.94,244.66,93.63,2.92
944,316.81,240.14,98.72,3.04
852,320.64,236.44,96.79,2.31
940,321.61,233.32,100.9,2.18
848,323.3,233.33,95.73,1.97
917,319.14,233.43,99.09,2.55
868,320.97,239.1,91.98,2.29
926,315.86,240.82,98.13,3.62
862,315.32,243.03,94.12,3.94
930,311.61,241.47,98.81,4.81
853,310.35,239.46,93.19,4.18
929,309.57,238.74,96.58,5.3
878,312.5,240.96,93.59,4.87
946,311.69,241.24,97.91,6.07
889,313.67,242.41,93.64,5
980,313.36,241.87,99.43,5.96
941,313.64,244.62,97.16,5.44
968,311.36,243.81,102.79,6.95
910,312.47,243.7,98.91,6.01
943,309.14,240.98,104.62,7.23
883,315.55,240.9,101.22,5.98
901,312.08,236.69,105.38,6.06
872,312.5,234.86,99.72,4.95
930,312.46,236.26,104.85,5.6
899,314.52,237.7,101.78,4.97
963,310.34,235.4,104.82,5.77
900,316.87,235.66,101.88,4.32
946,317.58,234.54,104.8,4.26
907,326.51,233.33,98.07,2.36
949,323.55,233.36,100.48,2.96
887,329.75,233.63,97.58,1.83
926,322.82,242.08,100.35,3.39
892,325.15,245.61,97.52,3.09
954,320.46,243.11,103.23,4.09
862,321.01,244.77,98.91,3.83
939,319.24,246.64,105.63,5.36
926,319.87,248.41,101.17,4.48
972,315.23,248.86,106.31,6.25
910,314.52,248.75,101.11,5.62
964,310.14,247.2,102.96,6.22
938,308.72,242.71,96,4.68
969,308.9,238.2,100.39,4.37
893,308.62,237.32,94.07,3.21
926,305.99,238.59,94.22,4.05
876,305.52,237.68,95.26,4.41
1237,311.63,232.88,113.65,6.44
1206,310.37,231.5,111.69,6.05
1200,313.81,233.12,111.4,5.64
1198,312.88,233.97,114.97,6.14
1208,314.05,234.52,116.4,6.5
1037,317.98,241.34,107.13,5.13
1058,316.26,238.19,108.35,5.41
1002,321.09,239.29,100.21,4.26
1063,321.86,238.3,106.16,4.95
929,315.87,241.95,100.58,4.87
990,313.16,237.2,104.88,4.84
924,312.88,237.57,98.81,3.43
974,310.82,237.98,104.5,4.79
872,309.43,239.54,99.29,4.59
922,305.56,237.96,101.02,4.8
889,306.13,236.39,96.66,4.15
922,303.78,243.7,101.14,6.2
885,303.52,242.97,95.31,4.77
938,304.03,243.19,98.16,5.77
882,305.81,242.67,92.36,4.29
932,308.85,241.74,99.84,5.01
860,311.73,246.95,94.47,5.07
930,313.82,253.09,101.23,6.72
868,315.49,254.71,97.18,5.66
942,315.69,254.1,102.24,6.15
899,316.24,254.12,93.19,4.85
949,313.85,247.24,100.04,4.55
872,315.96,241.56,96.77,2.99
921,312.59,236.98,101.74,3.71
845,311.85,238.48,93.25,2.73
926,310.35,241.09,98.72,4.71
850,310.38,243.88,93.83,4.18
907,308.91,246.66,99.6,5.26
858,314.43,245.32,95.58,4.22
904,313.89,247.47,98.19,4.83
873,314.99,244.34,94.56,3.64
899,315.49,246.99,99.25,4.55
858,318.76,242.56,92.86,2.91
883,316.49,243.07,100.84,3.86
844,316.63,243.06,97.08,3.61
882,316.25,245.08,102.83,4.47
827,316.79,245.62,93.58,3.74
902,315.38,244.07,102.85,4.87
890,314.23,242.22,99.82,4.28
951,313.38,243.11,103.51,4.53
921,315.78,239.27,101.15,3.91
952,314.08,241.86,104.7,4.78
910,313.55,244.34,100.57,4.79
923,314.57,243.56,100.4,4.7
870,313.6,240.98,94.27,3.69
905,312.09,242.83,101.47,4.69
887,311.84,246.26,98.99,4.66
944,313.52,245.68,100.84,4.65
870,312.14,248.12,96.52,4.73
959,309.89,248.84,101.4,5.47
950,308.7,248.18,99.98,5.46
971,306.34,247.65,104.9,7.15
885,308.01,246.19,103.66,6.25
958,307.32,243.98,106.8,6.4
902,308.04,244.86,101.47,5.61
975,310.27,251.1,109.76,7.45
896,311.82,254.75,101.74,6.11
959,307.51,252.83,107.53,7.17
902,307.48,257.59,101.56,7.54
955,308.79,257.36,106.58,8.4
904,309.6,256.92,101.61,6.82
969,308.23,256.5,107.79,8.57
915,309.26,259.25,102.71,7.65
953,309.06,257.22,108.42,8.61
905,310.56,257.91,103.06,7.02
956,311.59,252.53,107.98,6.65
907,312.51,251.46,102.52,5.25
977,310.66,251.95,107.49,6.78
927,312.58,251.2,100.85,5.33
990,308.85,247.69,108.78,6.62
951,306.88,248.72,104.47,6.19
1034,305.27,250.14,109.43,8.08
973,305.34,244.69,104.58,5.33
1045,304.16,244.15,111.39,6.63
952,302.55,242.01,103.98,4.81
1004,304.19,244.61,110.37,6.56
942,304.18,245.41,103.81,5.47
1015,302.67,246.79,108.4,7.11
994,303.36,245.89,102.73,6.01
1040,303.94,249.12,109.26,7.38
970,304.28,246.7,102.38,6.17
998,302.91,246.07,106.46,7.63
927,305.59,247.09,102.36,6.82
950,305.09,247.5,105.1,7.75
874,306.35,246.15,99.03,6.29
995,304.79,244.35,105.47,7.04
887,305.25,242.29,99.28,5.14
972,307.18,246.02,104.49,6.02
904,308.64,247.72,100.45,5.52
949,307.07,246.51,104.37,6.46
928,308.43,245.73,97.06,5.44
943,306.08,246.11,101.49,6.72
868,303.64,240.55,98.23,4.92
952,302.41,241.51,101.54,6.7
913,302.76,240.14,97.54,5.14
965,303.35,241.33,103.26,6.13
889,303.93,240.17,98.69,4.92
929,302.09,241.26,105.97,6.78
908,303.78,242.52,104.36,6.54
967,305.7,244.73,107.41,7.76
933,305.31,244.46,104.81,6.56
984,302.88,245.56,107.76,8.3
973,303.87,246.89,104.31,7.85
1002,301.99,245.87,108.43,9.49
907,299.97,242.36,101.87,7.12
1001,300.36,243.18,107.03,8.49
952,302.15,238.97,103.78,7.3
1002,300.55,236.99,108.53,7.96
948,303.47,235.12,101.73,5.98
1033,303.91,238.95,106.21,7.26
954,303.41,239.47,103.06,7.05
1014,304.28,247.25,107.63,8.6
943,308.71,246.84,101.73,7.12
1005,308.65,247.84,107.08,8.37
986,309.91,246.32,107.93,8.69
1360,312.69,244.19,122.17,9.75
1316,312.29,245,120.12,9.85
1279,311.28,245.08,119.42,10.04
1307,313.75,245.35,118.48,9.57
1311,313.13,241.8,116.56,8.35
1161,311.23,247.21,107.85,8.31
1160,309.94,244.93,109.47,8.14
1090,308.57,243.96,105.53,7.6
1151,308.02,242.61,112.16,9.06
1034,306.66,239.4,102.95,6.31
1061,305.56,236.19,108.82,7.31
982,305.19,233.53,106.99,6.23
1066,304.19,237.41,112.12,8.49
983,301.89,237.85,107.86,7.64
1074,302.43,237.32,112.63,8.66
1042,305.31,237.41,108.34,7.46
1052,304.69,237.32,113.04,8.7
954,305.15,240.25,111.63,8.36
1013,303.23,239.72,115.42,9.55
928,304.04,240.98,108.01,8.9
980,302.86,241.22,115.94,10.76
939,303.37,246.49,113.23,11.08
1008,299.66,243.7,119.55,12.04
956,300.69,245.43,111.16,10.8
1010,297.51,241.18,120.83,12.24
960,301.43,237.42,110.2,8.12
1024,303.1,237.09,115.32,8.83
971,302.63,239.73,107.88,8.02
1015,303.68,237.23,112.38,8.07
972,306.37,237.91,106.54,6.66
1033,307.22,239.04,112.85,8.06
969,307.54,240.24,106.27,6.94
1017,307.16,241.08,108.44,8.68
995,308.44,244.41,106.93,7.95
1042,305.93,247.21,110.33,9.84
1000,304.74,242.99,107.82,8.42
1042,303.79,245.55,113.37,10.49
996,304.56,246.21,110.46,9.6
1048,303.83,248.5,117.11,12.6
944,305.4,245.85,112.08,8.67
1008,305.94,248.43,116.64,10.58
990,306.05,247.33,111.31,9.02
1053,305.14,244.21,120.06,10.14
998,308.05,243.31,113.48,8.09
1088,304.94,243.92,116.76,9.52
1053,303.49,248.59,112.5,9
1102,303.63,243.66,116.3,9.48
1051,302.98,242.55,109.77,8.63
1088,301.79,237.48,113.36,8.2
987,301.94,234.25,106.54,6.67
1046,299.99,232.81,114.04,7.89
1010,299.11,235.27,108.14,7.31
1039,297.3,238.59,113.54,8.91
982,296.44,236.58,108.79,8.39
1029,294.15,233.51,113.06,9.21
997,297.29,233.38,106.69,7.74
1067,295.91,232.74,110.31,7.92
1004,296.38,232.52,103.1,6.44
1040,297.15,229.61,109.19,6.46
972,297.67,232.52,104.86,6.01
1025,296.22,233.42,107.01,6.47
986,296.98,231.64,103.76,5.78
1066,300.04,234.88,109.59,6.73
1034,301.01,237.44,103.81,5.81
1074,300.24,235.73,108.91,7.05
1010,300.61,236.77,103.12,6.49
1053,302.94,240.98,109.3,8.57
988,305.21,247.59,105.85,9.16
1018,302.79,245.95,110.69,10.3
950,304.44,248.22,103.46,9.49
1028,303.23,247.2,108.94,10.63
989,306.44,246.9,101.9,8.5
1008,306.34,247.5,105.87,9.39
953,307.23,248.75,102.41,7.91
1027,307.13,249.72,108.48,9.44
946,307.61,249.19,103.86,7.96
963,303.95,246.54,109.83,8.17
916,302.08,242.99,102.89,5.93
981,301.89,242.01,108.07,6.59
901,301.8,236.79,101.77,3.71
974,301.41,239.95,109.74,6.43
905,300.49,241.9,103.77,5.6
986,300.65,241.03,110.87,7.29
944,300.76,242.99,106.14,6.73
983,302.11,242.56,111.3,7.82
928,302.95,243.33,102.85,5.91
999,304.02,241.54,109.89,7.41
958,304.95,246.97,103.32,7.14
993,303.33,244.55,106.46,7.87
916,302.39,243.56,100.52,6.42
1000,302.72,238.41,105.66,6.76
939,302.05,240.08,98.86,5.49
999,300.18,238.46,104.39,6.4
968,301.74,236.62,102.76,5.55
1026,303.04,235.35,108.59,6.24
954,301.88,233.27,103.87,5.55
1014,302.07,235.44,110.05,6.89
954,300.52,230.73,106.72,5.48
1022,301.81,235.73,112.36,6.92
980,301,234.96,107.71,6.22
1032,300.07,235.88,109.84,6.97
961,300.49,237.17,104.27,6.6
1008,299.71,239.54,106.89,7.74
964,298.63,241.9,102.8,8.07
1011,297.56,242.61,108.26,9.38
974,298.3,242.05,103.59,8.19
1052,295.53,238.07,110.5,8.27
1011,295.36,236.44,104.12,6.5
1069,297.59,234.61,108.85,6.33
990,298.73,230.94,103.36,4.35
1055,296.56,229.85,109.73,5.09
1006,298.1,228.31,104.2,4.08
1072,298.98,228.1,109.27,4.83
959,302.51,230.41,105.76,4.4
1021,300.97,229.85,110.83,5.12
955,300.3,232.4,106.21,4.91
976,300.22,231.57,109.05,6.49
914,300.08,237.43,105.22,7.33
950,300.25,233.71,109.03,7.69
935,299.79,233.43,110.63,7.66
1296,303.75,230.34,127.19,9.28
1305,305.52,228.47,123.66,7.74
1321,306.57,227.88,122.94,7.2
1313,310.39,231.09,123.09,7.18
1323,313.96,229.55,123.02,6.41
1172,316.97,230.53,111.92,4.54
1198,308.58,232.02,112.06,6.04
1130,306.76,231.53,108.33,5.75
1191,305.36,230.32,112.82,6.4
1046,302.32,231.19,106.8,5.72
1060,298.19,227.62,111.86,6.56
1028,300.37,229.66,105.91,6.1
1076,300.48,229.9,111.95,6.88
991,303.95,227.49,109.84,5.74
1029,303.6,229.2,112.01,6.51
1018,303.66,233.28,104.81,6.2
1054,303.34,232.29,108.12,6.69
992,302.76,235,102.35,6.21
1049,301.48,238.4,108.08,7.29
969,301.94,240.75,103.12,6.61
1047,303.29,242.99,108.11,7.93
964,303.31,242.29,103.63,6.59
1014,303.92,243.1,106.52,7.77
992,305.07,243.87,102.23,6.42
1035,303.45,243.56,108.4,7.3
967,304.25,237.86,105.48,5.61
1038,303.05,234.53,110.98,6.65
980,301.7,231.21,108.24,5.47
1036,302,233.78,112.97,6.76
968,304.71,234.05,105.52,5.35
1072,306.14,235.25,110.03,6.64
981,304.76,237.74,104.25,5.99
1030,305.01,241.46,110.21,7.67
970,304.62,240.6,103.91,6.01
1014,305.24,244.69,107.23,7.05
970,306.19,244.63,101.91,6.11
1030,304.44,245.71,107.9,7.41
982,304.44,242.15,103.01,5.69
1050,302.24,241.15,107.99,7.23
1025,303.7,240.85,104.12,6.15
1087,302.47,240.08,110.15,8.27
1012,301.76,240.99,104.62,7.01
1038,298.54,241.75,110.24,9.37
953,300.48,245.97,104.04,8.43
1039,299.98,244.59,108.39,9.98
999,303.36,242.94,104.88,7.83
1032,302.63,242.28,108.91,8.39
983,305.94,243.06,105.76,6.58
1046,304.26,240.28,111.19,7.26
957,302.7,240.13,102.24,5.77
1023,301.73,243.02,107.25,8.02
931,300.4,247.38,104.12,8.37
980,297.66,243.32,109.96,10.37
916,295.49,246.91,106.24,10.55
956,293.63,245.1,111.99,11.61
921,293.85,245.4,101.97,9.39
975,297.78,244.6,107.86,10.02
916,300.21,247.49,104.3,8.69
1007,299.74,243.97,109.44,9.11
978,302.45,243.74,104.54,7.7
1028,303.48,243.26,110.56,9.37
957,303.14,242.52,108.49,8.66
1003,299.41,243.26,117.83,10.61
962,300.53,244.9,109.57,9.06
987,300.07,241.96,113.94,9.5
968,302.24,244.81,107.72,8.48
1030,301.46,239.91,110.93,8.68
989,301.64,240.15,104.51,7.58
1046,304.48,239.33,107.62,7.19
992,309.93,241.32,102.63,5.35
1068,308.24,243.65,109.11,7.35
1003,306.67,241.91,105.22,5.94
1056,307.58,243.48,110.68,7.89
1016,306.82,242.89,104.82,6.69
1057,306.38,241.35,111.49,7.57
1012,305.08,238.09,106.85,6.72
1050,303.37,237.86,109.98,7.57
986,303.3,240.75,106.04,7.02
1020,303.09,242.49,109.89,8.39
938,303.04,246.07,103.69,7.25
1034,301.4,243.31,108.23,8.96
970,299.2,239.74,106.32,7.85
1020,301.65,238.14,113.03,8.24
949,303.3,239.78,105.23,7.37
1000,300.2,234.91,106.54,7.51
956,302.64,237.01,102.69,6.52
1002,303.86,236.76,109.97,7.61
937,304.88,236.44,102.65,5.6
997,306.06,237.5,106.76,5.77
938,307.41,238.4,104.61,5.05
973,305.96,234.49,112.22,5.24
894,307.29,237.36,105.64,4.1
961,305.53,230.76,113.35,4.45
929,306.13,235.61,105.47,4.32
939,304.91,230.49,110.25,4.47
903,303.12,233.59,105.52,4.65
999,304.03,233.68,107.67,5.01
968,302.54,235.45,103.39,5.07
997,300.68,232.28,108.93,5.65
952,300.75,234.98,105.22,5.31
1010,301.68,235.67,111.97,6.4
942,303.25,236.2,107.1,6
980,301.18,232.62,113.44,6.98
940,302.18,235.03,108.55,6.81
1009,305.47,237.47,111.3,7.31
1327,305.57,233.53,119.38,7.4
1338,305.07,233.33,118.73,7.13
1386,307.24,231.96,119.89,6.76
1393,306,228.03,122.4,6.52
1369,305.04,229.05,122.64,6.75
1208,307.62,230.18,110.51,4.69
1209,304.46,229.96,114.88,5.57
1128,306.34,232.21,110.83,4.56
1150,307.29,232.83,115.73,5.35
1051,307.98,235.61,108.18,4.68
1087,307.78,237.26,111.92,5.69
1042,308.57,237.14,108.46,5.02
1103,305.61,235.95,111.02,5.75
1031,304.67,230.5,104.58,4.41
1086,305.58,231.28,107.63,5.31
1011,306.14,230.39,103.17,4.88
1073,309.38,231.15,106.76,4.93
1003,308.59,228.4,100.37,3.7
1018,308,230.27,106.39,4.86
943,310.18,232.24,101.65,3.95
1031,308.28,231.01,108.42,4.57
936,309.14,228.84,103.05,3.41
991,303.88,227.5,107.49,4.58
945,305.32,228.02,103.22,4.22
1009,304.73,230.72,105.38,4.51
971,305.81,231.08,97.25,4.07
1023,301.84,229.08,102.86,4.95
964,303.07,232.91,97.8,3.92
997,302.37,233.7,103.56,4.64
919,301.99,234.36,100.81,3.81
976,300.55,230.96,107.45,4.36
909,300.49,232.16,103.12,3.75
985,299.21,230.71,109.83,4.96
946,299.16,231.4,106.09,4.18
995,299.09,228.71,107.99,4.46
